34,34
33,33
32,32
31,31
30,30
29,29
28,28
27,27
26,26
25,25
24,24
23,23
22,22
21,21
20,20
19,19
18,18
17,17
16,16
15,15
14,14
13,13
12,12
11,11
10,10
9,9
8,8
7,7
6,6
5,5
4,4
3,3
2,2
1,1
50,1000
49,999
48,998
47,997
46,996
45,995
44,994
43,993
42,992
41,991
40,990
39,989
38,988
37,987
36,986
35,985
34,984
33,983
32,982
31,981
30,980
29,979
28,978
27,977
26,976
25,975
24,974
23,973
22,972
21,971
20,970
19,969
18,968
17,967
16,966
15,965
14,964
13,963
12,962
11,961
10,960
9,959
8,958
7,957
6,956
5,955
4,954
3,953
2,952
1,951
50,950
49,949
48,948
47,947
46,946
45,945
44,944
43,943
42,942
41,941
40,940
39,939
38,938
37,937
36,936
35,935
34,934
33,933
32,932
31,931
30,930
29,929
28,928
27,927
26,926
25,925
24,924
23,923
22,922
21,921
20,920
19,919
18,918
17,917
16,916
15,915
14,914
13,913
12,912
11,911
10,910
9,909
8,908
7,907
6,906
5,905
4,904
3,903
2,902
1,901
50,900
49,899
48,898
47,897
46,896
45,895
44,894
43,893
42,892
41,891
40,890
39,889
38,888
37,887
36,886
35,885
34,884
33,883
32,882
31,881
30,880
29,879
28,878
27,877
26,876
25,875
24,874
23,873
22,872
21,871
20,870
19,869
18,868
17,867
16,866
15,865
14,864
13,863
12,862
11,861
10,860
9,859
8,858
7,857
6,856
5,855
4,854
3,853
2,852
1,851
50,850
49,849
48,848
47,847
46,846
45,845
44,844
43,843
42,842
41,841
40,840
39,839
38,838
37,837
36,836
35,835
34,834
33,833
32,832
31,831
30,830
29,829
28,828
27,827
26,826
25,825
24,824
23,823
22,822
21,821
20,820
19,819
18,818
17,817
16,816
15,815
14,814
13,813
12,812
11,811
10,810
9,809
8,808
7,807
6,806
5,805
4,804
3,803
2,802
1,801
50,800
49,799
48,798
47,797
46,796
45,795
44,794
43,793
42,792
41,791
40,790
39,789
38,788
37,787
36,786
35,785
34,784
33,783
32,782
31,781
30,780
29,779
28,778
27,777
26,776
25,775
24,774
23,773
22,772
21,771
20,770
19,769
18,768
17,767
16,766
15,765
14,764
13,763
12,762
11,761
10,760
9,759
8,758
7,757
6,756
5,755
4,754
3,753
2,752
1,751
50,750
49,749
48,748
47,747
46,746
45,745
44,744
43,743
42,742
41,741
40,740
39,739
38,738
37,737
36,736
35,735
34,734
33,733
32,732
31,731
30,730
29,729
28,728
27,727
26,726
25,725
24,724
23,723
22,722
21,721
20,720
19,719
18,718
17,717
16,716
15,715
14,714
13,713
12,712
11,711
10,710
9,709
8,708
7,707
6,706
5,705
4,704
3,703
2,702
1,701
50,700
49,699
48,698
47,697
46,696
45,695
44,694
43,693
42,692
41,691
40,690
39,689
38,688
37,687
36,686
35,685
34,684
33,683
32,682
31,681
30,680
29,679
28,678
27,677
26,676
25,675
24,674
23,673
22,672
21,671
20,670
19,669
18,668
17,667
16,666
15,665
14,664
13,663
12,662
11,661
10,660
9,659
8,658
7,657
6,656
5,655
4,654
3,653
2,652
1,651
50,650
49,649
48,648
47,647
46,646
45,645
44,644
43,643
42,642
41,641
40,640
39,639
38,638
37,637
36,636
35,635
34,634
33,633
32,632
31,631
30,630
29,629
28,628
27,627
26,626
25,625
24,624
23,623
22,622
21,621
20,620
19,619
18,618
17,617
16,616
15,615
14,614
13,613
12,612
11,611
10,610
9,609
8,608
7,607
6,606
5,605
4,604
3,603
2,602
1,601
50,600
49,599
48,598
47,597
46,596
45,595
44,594
43,593
42,592
41,591
40,590
39,589
38,588
37,587
36,586
35,585
34,584
33,583
32,582
31,581
30,580
29,579
28,578
27,577
26,576
25,575
24,574
23,573
22,572
21,571
20,570
19,569
18,568
17,567
16,566
15,565
14,564
13,563
12,562
11,561
10,560
9,559
8,558
7,557
6,556
5,555
4,554
3,553
2,552
1,551
50,550
49,549
48,548
47,547
46,546
45,545
44,544
43,543
42,542
41,541
40,540
39,539
38,538
37,537
36,536
35,535
34,534
33,533
32,532
31,531
30,530
29,529
28,528
27,527
26,526
25,525
24,524
23,523
22,522
21,521
20,520
19,519
18,518
17,517
16,516
15,515
14,514
13,513
12,512
11,511
10,510
9,509
8,508
7,507
6,506
5,505
4,504
3,503
2,502
1,501
